Country,ISO Code,id #,Latitude,Longitude,BCM,Avg. temp (K),Ellipticity,Detection freq.,Clear obs.,Type,Years,Tanggal (Date),anomaly,anomaly_score,efficiency,predicted_efficiency,status_efficiency
Indonesia,IDN,9202,1.371011,101.222804,4.448834859154764e-05,1808.77129892876,1.14283,62.7907,1,upstream,2019,2019-01-24,1,0.1378400214084683,93.63887813013284,93.65135372372595,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.978010632747025e-05,1842.118421892932,1.14283,62.7907,0,upstream,2019,2019-01-25,1,0.14998162529697734,94.4431735861823,94.44047112407952,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.427925745088696e-05,1859.639149333048,1.14283,62.7907,1,upstream,2019,2019-01-26,1,0.13511507845588527,94.16846574824179,94.170575210449,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.2805609446988726e-05,1842.6984467383925,1.14283,62.7907,0,upstream,2019,2019-01-27,1,0.14878864260109614,94.14642352268505,94.14278589097259,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.563110138014047e-05,1798.5073787391882,1.14283,62.7907,0,upstream,2019,2019-01-28,1,0.12192248850413301,93.42196364937783,93.42191308689785,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.0694387284008906e-05,1831.325373882048,1.14283,62.7907,0,upstream,2019,2019-01-29,1,0.1490805878775206,94.24381501041958,94.24043371304879,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.804286184834641e-05,1861.5873540199327,1.14283,62.7907,0,upstream,2019,2019-01-30,1,0.14131947936271927,94.8115873553647,94.80658973901251,Baik
Indonesia,IDN,9202,1.371011,101.222804,5.04706571265648e-05,1891.9661294996065,1.14283,62.7907,0,upstream,2019,2019-01-31,1,0.08147372448919726,93.87259558233959,93.8705879723995,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.032695233011883e-05,1814.783675392135,1.14283,62.7907,1,upstream,2019,2019-02-01,1,0.14346696936094433,94.11514152090948,94.11787277530362,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.626626434890563e-05,1851.9920382142063,1.14283,62.7907,0,upstream,2019,2019-02-02,1,0.13554703937317475,93.8932939472515,93.90076417263812,Baik
Indonesia,IDN,9202,1.371011,101.222804,5.0250292937608735e-05,1861.6729477025576,1.14283,62.7907,1,upstream,2019,2019-02-03,1,0.11626685782727819,93.5917001832647,93.59319796657348,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.371037422294891e-05,1793.5319545349648,1.14283,62.7907,0,upstream,2019,2019-02-04,1,0.1157758718462018,93.56428212305475,93.55894202135352,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.847373723684241e-05,1884.3388706317585,1.14283,62.7907,0,upstream,2019,2019-02-05,1,0.12281618144911627,94.99601498263334,94.9978363946304,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.195649745341985e-05,1784.6846655566858,1.14283,62.7907,2,upstream,2019,2019-02-06,1,0.10319744691804289,93.65119691022488,93.65297830049238,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.8103653523129245e-05,1850.2806225257607,1.14283,62.7907,0,upstream,2019,2019-02-07,1,0.1247450998676724,93.69244087294467,93.69542438288025,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.3934324213647326e-05,1832.652321783754,1.14283,62.7907,0,upstream,2019,2019-02-08,1,0.14319541934189595,93.9330907964728,93.94218892235672,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.668103317853122e-05,1823.9112740995424,1.14283,62.7907,0,upstream,2019,2019-02-09,1,0.14857937460522558,94.5710094231423,94.5717896204149,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.594061533282279e-05,1891.9661294996065,1.14283,62.7907,0,upstream,2019,2019-02-10,1,0.09519417801293872,94.32559976171378,94.32830918602679,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.682910464124305e-05,1811.4221962631684,1.14283,62.7907,0,upstream,2019,2019-02-11,1,0.13311999871005176,93.43131149850738,93.43715413784128,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.104840614464494e-05,1810.8590337541048,1.14283,62.7907,0,upstream,2019,2019-02-12,1,0.14118296449966783,94.00374972307655,94.01467428544986,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.601051007215841e-05,1868.5678877585292,1.14283,62.7907,0,upstream,2019,2019-02-13,1,0.1254186388733025,94.08462787036945,94.0943387331392,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.413357306711042e-05,1848.629261732644,1.14283,62.7907,1,upstream,2019,2019-02-14,1,0.14461170848000066,94.07293531061539,94.07312614513938,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.185978156371937e-05,1866.839591733156,1.14283,62.7907,0,upstream,2019,2019-02-15,1,0.1323949373700969,94.48241776095963,94.50444548852296,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.622676656482281e-05,1826.0565578815451,1.14283,62.7907,0,upstream,2019,2019-02-16,1,0.14880888761627392,94.63788892233316,94.63501638936094,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.841412272079968e-05,1833.059121095032,1.14283,62.7907,0,upstream,2019,2019-02-17,1,0.1309844449651104,93.48917893887035,93.4881546394259,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.677606657143843e-05,1888.4988759544167,1.14283,62.7907,1,upstream,2019,2019-02-18,1,0.09821894022193278,94.20738210240033,94.18476234908206,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.587505288175405e-05,1792.7077367142822,1.14283,62.7907,0,upstream,2019,2019-02-19,1,0.11488206839325776,93.33957207896742,93.33792706139283,Baik
Indonesia,IDN,9202,1.371011,101.222804,5.081189008474846e-05,1818.3654329563983,1.14283,62.7907,0,upstream,2019,2019-02-20,1,0.13039284597848233,93.10246532108913,93.1010766449,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.773185305136359e-05,1849.905021999497,1.14283,62.7907,0,upstream,2019,2019-02-21,1,0.1264306828232148,93.7258649148586,93.71874266574123,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.6402735649997774e-05,1815.111000796532,1.14283,62.7907,0,upstream,2019,2019-02-22,1,0.13609012551278826,93.51083644296554,93.50814891787317,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.259616604952253e-05,1802.0110237247,1.14283,62.7907,1,upstream,2019,2019-02-23,1,0.1344299676492039,94.76049363229474,94.76064625756639,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.902537439817381e-05,1843.6130874471348,1.14283,62.7907,0,upstream,2019,2019-02-24,1,0.12875547830385037,93.53359343465397,93.54074714546414,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.330135476923954e-05,1868.7193278268087,1.14283,62.7907,0,upstream,2019,2019-02-25,1,0.13170538879843363,94.35705780134413,94.35289567566524,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.4480324957542646e-05,1817.0369268014013,1.14283,62.7907,0,upstream,2019,2019-02-26,1,0.14363649586707639,93.72233677225975,93.7252214961155,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.451548425606261e-05,1816.0654927712303,1.14283,62.7907,0,upstream,2019,2019-02-27,1,0.14244291984849528,93.70910650210604,93.70949642671486,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.685120938271574e-05,1799.2970486006864,1.14283,62.7907,1,upstream,2019,2019-02-28,1,0.12373615130220389,93.30784954773529,93.30647454107716,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.864138017838187e-05,1811.6069399804055,1.14283,62.7907,1,upstream,2019,2019-03-01,1,0.12546275362101073,93.25193138196587,93.2643987773742,Baik
Indonesia,IDN,9202,1.371011,101.222804,0.0001453770598753,2356.9816043061924,1.14283,62.7907,0,upstream,2019,2019-03-02,-1,-0.22805000859710367,89.03211005553192,89.14037773214167,Buruk
Indonesia,IDN,9202,1.371011,101.222804,4.6133832201332985e-05,1859.892342293663,1.14283,62.7907,1,upstream,2019,2019-03-03,1,0.1296145448028786,93.98554020280334,93.99431925991185,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.531694145267503e-05,1824.8033299738845,1.14283,62.7907,0,upstream,2019,2019-03-04,1,0.14549171645588121,93.71633915447134,93.70614614214968,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.40641649294627e-05,1793.7914563670463,1.14283,62.7907,0,upstream,2019,2019-03-05,1,0.11669371743945217,93.53149807072418,93.5375332403387,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.259616604952253e-05,1831.1488128109347,1.14283,62.7907,0,upstream,2019,2019-03-06,1,0.15413998368348925,95.05187152315709,95.05430915355196,Sangat Baik
Indonesia,IDN,9202,1.371011,101.222804,4.139643141441751e-05,1858.7579198841177,1.14283,62.7907,0,upstream,2019,2019-03-07,1,0.1405081214372308,94.44793605739943,94.45351033394458,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.803545842540712e-05,1802.3001312754463,1.14283,62.7907,0,upstream,2019,2019-03-08,1,0.1335526304968624,94.21945547021375,94.22643909886008,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.9096523312979775e-05,1775.4649468137618,1.14283,62.7907,1,upstream,2019,2019-03-09,1,0.08273393226835651,92.84499713683964,92.85064248170302,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.60556973923506e-05,1891.9661294996065,1.14283,62.7907,0,upstream,2019,2019-03-10,1,0.0949915245066214,94.314091555761,94.31110263084409,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.051997620407977e-05,1773.7176022480928,1.14283,62.7907,1,upstream,2019,2019-03-11,1,0.08870050326816381,93.68517840207295,93.66950817748574,Baik
Indonesia,IDN,9202,1.371011,101.222804,0.0001788902430708,2392.5703910031702,1.14283,62.7907,0,upstream,2019,2019-03-12,-1,-0.24449208277733114,86.0366796029517,85.91913551231309,Buruk
Indonesia,IDN,9202,1.371011,101.222804,4.1036045052958825e-05,1809.400339764654,1.14283,62.7907,1,upstream,2019,2019-03-13,1,0.13896567284552586,93.99039889235067,93.9973926822885,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.084967928405817e-05,1830.09062741466,1.14283,62.7907,0,upstream,2019,2019-03-14,1,0.1497844105204244,94.21593834574078,94.22030924207137,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.075797286455793e-05,1812.4311599560565,1.14283,62.7907,0,upstream,2019,2019-03-15,1,0.1411095854306222,94.04851431310477,94.05438318379129,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.545064879719419e-05,1819.3442499366809,1.14283,62.7907,0,upstream,2019,2019-03-16,1,0.14797451374649218,94.64837761964739,94.64800807907602,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.43368894266741e-05,1842.155465375217,1.14283,62.7907,1,upstream,2019,2019-03-17,1,0.15246702422574415,94.98786571108475,94.99525621803791,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.3023669197170034e-05,1751.9661294996065,1.14283,62.7907,0,upstream,2019,2019-03-18,1,0.038072089764699335,93.21729437527907,93.22126594736388,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.840055671447133e-05,1777.6248229962716,1.14283,62.7907,1,upstream,2019,2019-03-19,1,0.08852665798940307,92.93619255851559,92.94596786137963,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.0111145738733726e-05,1823.515208012068,1.14283,62.7907,0,upstream,2019,2019-03-20,1,0.14847766397505807,94.22403750624731,94.22125343478325,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.4433831754240765e-05,1807.81853408053,1.14283,62.7907,0,upstream,2019,2019-03-21,1,0.13837451505261417,93.63480216538123,93.64419946933432,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.664784524609538e-05,1826.4955235392524,1.14283,62.7907,1,upstream,2019,2019-03-22,1,0.14191398472168087,93.60017071078298,93.59916823808254,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.776931044059234e-05,1829.933994391702,1.14283,62.7907,0,upstream,2019,2019-03-23,1,0.14996775920957456,94.52240889985778,94.52552395340027,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.277173850574886e-05,1751.9661294996065,1.14283,62.7907,0,upstream,2019,2019-03-24,1,0.0376761499197914,93.24248744442119,93.28701921150811,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.944906962380635e-05,1866.543541124914,1.14283,62.7907,0,upstream,2019,2019-03-25,1,0.1360888424915243,94.7205284488685,94.72429853221769,Baik
Indonesia,IDN,9202,1.371011,101.222804,5.112842605638512e-05,1804.5267535910943,1.14283,62.7907,1,upstream,2019,2019-03-26,1,0.12113767619802968,92.93242493027242,92.92967569740698,Baik
Indonesia,IDN,9202,1.371011,101.222804,5.090405240621146e-05,1791.6731680324465,1.14283,62.7907,0,upstream,2019,2019-03-27,1,0.10539290671617368,92.82632643970331,92.83118345362935,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.7774631303244e-05,1829.2585648581808,1.14283,62.7907,1,upstream,2019,2019-03-28,1,0.14920135224087527,94.5151225182574,94.51705962144166,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.485749844125023e-05,1825.716737471985,1.14283,62.7907,0,upstream,2019,2019-03-29,1,0.14386180259710574,93.77141753059483,93.76411807989685,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.836090927788879e-05,1863.8503081175188,1.14283,62.7907,2,upstream,2019,2019-03-30,1,0.11358240074404369,93.80241215338631,93.80531137931763,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.723405672557024e-05,1831.481690196557,1.14283,62.7907,1,upstream,2019,2019-03-31,1,0.13362509661720778,93.59141122940855,93.59659340511546,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.329355626978232e-05,1862.500009180457,1.14283,62.7907,0,upstream,2019,2019-04-01,1,0.13422913493070943,94.29564446482634,94.29536709410299,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.958894256396069e-05,1789.129921359637,1.14283,62.7907,0,upstream,2019,2019-04-02,1,0.10469976132747333,92.9324049572003,92.9357004204588,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.822599020352934e-05,1826.931266431869,1.14283,62.7907,0,upstream,2019,2019-04-03,1,0.14943098915815195,94.44671364396575,94.44058167195467,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.131676525129419e-05,1782.9499597432357,1.14283,62.7907,0,upstream,2019,2019-04-04,1,0.10674913897960042,93.69782307230294,93.68958804080228,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.836408986480519e-05,1825.384784444216,1.14283,62.7907,0,upstream,2019,2019-04-05,1,0.1503699873535312,94.41743885796164,94.41465417172867,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.689571797174932e-05,1817.9660510535405,1.14283,62.7907,0,upstream,2019,2019-04-06,1,0.1383873542653935,93.49008871336046,93.48607602291824,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.988015706233362e-05,1816.4607196175748,1.14283,62.7907,0,upstream,2019,2019-04-07,1,0.14203991887910894,94.17659148994238,94.17163323895805,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.199432544089464e-05,1816.7676651669492,1.14283,62.7907,0,upstream,2019,2019-04-08,1,0.14191390090847528,93.96824410758003,93.96529709561455,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.604867309673774e-05,1847.7397609560676,1.14283,62.7907,0,upstream,2019,2019-04-09,1,0.13952309538059304,93.8725302998869,93.87733734829234,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.646278058597851e-05,1765.7085415045162,1.14283,62.7907,0,upstream,2019,2019-04-10,1,0.06300663459015854,93.0108073564473,93.01076320522037,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.8212568598502496e-05,1790.4735543021604,1.14283,62.7907,2,upstream,2019,2019-04-11,1,0.11969953494527602,94.08347868317135,94.0656781201484,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.830466672415239e-05,1820.5461155635253,1.14283,62.7907,0,upstream,2019,2019-04-12,1,0.13529849498941543,93.37499448322001,93.37706862271753,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.521623577793763e-05,1780.7129213681128,1.14283,62.7907,0,upstream,2019,2019-04-13,1,0.09519294949721985,93.28550563588736,93.28219378514994,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.731540005688409e-05,1823.580123216643,1.14283,62.7907,0,upstream,2019,2019-04-14,1,0.14721732342765592,94.50426122647802,94.49727178243033,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.605111085835141e-05,1820.186291256169,1.14283,62.7907,1,upstream,2019,2019-04-15,1,0.14671049790902052,94.59675182672655,94.59524501215823,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.279309521762443e-05,1772.834646922766,1.14283,62.7907,1,upstream,2019,2019-04-16,1,0.0837157039148162,93.44903694746522,93.4461140530482,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.7243124635798455e-05,1771.105349380707,1.14283,62.7907,1,upstream,2019,2019-04-17,1,0.07356163431360452,92.98674103022722,92.98355369194401,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.737479836844495e-05,1751.9661294996065,1.14283,62.7907,1,upstream,2019,2019-04-18,1,0.0337442176488808,92.78218145815157,92.78381410002918,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.470477678391443e-05,1779.2426777607395,1.14283,62.7907,0,upstream,2019,2019-04-19,1,0.0961501447004165,93.32194909921594,93.32230014596662,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.312454007023736e-05,1822.4674435369773,1.14283,62.7907,1,upstream,2019,2019-04-20,1,0.14640042520100988,93.91222042834605,93.91329301300586,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.550427285459253e-05,1827.4327033025368,1.14283,62.7907,0,upstream,2019,2019-04-21,1,0.1456315373239776,93.72389974756612,93.72187415309274,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.847875329526219e-05,1829.0326140866025,1.14283,62.7907,0,upstream,2019,2019-04-22,1,0.148596267636812,94.44245081133981,94.44320140682595,Baik
Indonesia,IDN,9202,1.371011,101.222804,5.15440178537993e-05,1794.738971056248,1.14283,62.7907,1,upstream,2019,2019-04-23,1,0.10749703933308541,92.79298792518254,92.78961844586286,Baik
Indonesia,IDN,9202,1.371011,101.222804,5.1476955265764426e-05,1821.3255075588545,1.14283,62.7907,0,upstream,2019,2019-04-24,1,0.1288104698347156,93.06555954901211,93.05963628955855,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.507810998520792e-05,1835.8696908230572,1.14283,62.7907,0,upstream,2019,2019-04-25,1,0.14452138460724978,93.85088590970977,93.83949191543513,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.388834391238548e-05,1777.584885267066,1.14283,62.7907,0,upstream,2019,2019-04-26,1,0.0946228083048089,93.38701446143212,93.40285152355585,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.076005513939153e-05,1826.2826471032756,1.14283,62.7907,0,upstream,2019,2019-04-27,1,0.14882981060053035,94.1868209570936,94.18475506456342,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.559169523500007e-05,1844.9429719138348,1.14283,62.7907,0,upstream,2019,2019-04-28,1,0.1414704373706666,93.89026019563835,93.8869429472033,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.932163557478923e-05,1804.7891049558057,1.14283,62.7907,0,upstream,2019,2019-04-29,1,0.13779561484147623,94.11572749207913,94.09982919610268,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.259616604952253e-05,1859.1443310618424,1.14283,62.7907,0,upstream,2019,2019-04-30,1,0.14997328441717273,95.33182670566617,95.32887746028058,Sangat Baik
Indonesia,IDN,9202,1.371011,101.222804,3.259616604952253e-05,1805.6059274657323,1.14283,62.7907,0,upstream,2019,2019-05-01,1,0.13998907151355722,94.79644266970507,94.79534317021756,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.876568125246663e-05,1791.8639995702988,1.14283,62.7907,1,upstream,2019,2019-05-02,1,0.11833468112046397,94.04207187045633,94.02499506521788,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.367803955303688e-05,1841.4555707489587,1.14283,62.7907,0,upstream,2019,2019-05-03,1,0.14825502453985606,94.0467517521859,94.05016903669834,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.45804351787558e-05,1891.9661294996065,1.14283,62.7907,0,upstream,2019,2019-05-04,1,0.09990142524533752,94.46161777712048,94.44959168870044,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.037289464528712e-05,1824.95350616068,1.14283,62.7907,1,upstream,2019,2019-05-05,1,0.14756077138630264,94.2122455970781,94.2132881664149,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.360330164201977e-05,1844.1879026435868,1.14283,62.7907,1,upstream,2019,2019-05-06,1,0.14651400951246074,94.08154886223389,94.0802565189632,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.146510366292764e-05,1804.161026761182,1.14283,62.7907,0,upstream,2019,2019-05-07,1,0.137248861439566,93.89509990131906,93.88595789138124,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.773881209960122e-05,1778.5095618067455,1.14283,62.7907,0,upstream,2019,2019-05-08,1,0.10319388329852519,94.01121440810734,93.99286547673385,Baik
Indonesia,IDN,9202,1.371011,101.222804,0.0001492216209925,2308.877554434171,1.14283,62.7907,0,upstream,2019,2019-05-09,-1,-0.22671400026910016,88.16661344509171,88.4743064197618,Buruk
Indonesia,IDN,9202,1.371011,101.222804,4.259819534480014e-05,1827.785427106132,1.14283,62.7907,1,upstream,2019,2019-05-10,1,0.14727978889331295,94.0180347365813,94.01713609433402,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.70522739828845e-05,1833.3201285121836,1.14283,62.7907,0,upstream,2019,2019-05-11,1,0.13543814008945432,93.62797388683337,93.62718688967827,Baik
Indonesia,IDN,9202,1.371011,101.222804,0.0001820205852071,2343.7019668708263,1.14283,62.7907,0,upstream,2019,2019-05-12,-1,-0.23746561005436373,85.23496114799826,85.64493938867899,Buruk
Indonesia,IDN,9202,1.371011,101.222804,3.797136220866174e-05,1809.439241336266,1.14283,62.7907,0,upstream,2019,2019-05-13,1,0.1399766735132999,94.29725619249648,94.2979056377187,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.79737114762418e-05,1844.0531076303591,1.14283,62.7907,0,upstream,2019,2019-05-14,1,0.15071169182214095,94.64315992867941,94.64429558565632,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.737939356962671e-05,1799.0733291561053,1.14283,62.7907,0,upstream,2019,2019-05-15,1,0.13022978240845728,94.25279393459839,94.28424552183809,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.292240352454942e-05,1790.3931101947956,1.14283,62.7907,0,upstream,2019,2019-05-16,1,0.11624356597014074,94.61169074949302,94.63108912918078,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.040657966003125e-05,1859.0886320666225,1.14283,62.7907,0,upstream,2019,2019-05-17,1,0.14183813097137993,94.5502283546631,94.54857861580014,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.654416462255607e-05,1859.2532964285635,1.14283,62.7907,0,upstream,2019,2019-05-18,1,0.1272541413847228,93.93811650203003,93.93481386629499,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.376816913759784e-05,1799.7641207953577,1.14283,62.7907,0,upstream,2019,2019-05-19,1,0.12784216827530637,93.6208242941938,93.61883238961283,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.200459488857156e-05,1882.1258966637752,1.14283,62.7907,1,upstream,2019,2019-05-20,1,0.12326478106612132,94.62079947778061,94.62517411313758,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.353767325742932e-05,1811.917395261048,1.14283,62.7907,0,upstream,2019,2019-05-21,1,0.1390965078998485,93.76540662686755,93.76385890661408,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.036146279400869e-05,1824.933529762145,1.14283,62.7907,0,upstream,2019,2019-05-22,1,0.14756077138630264,94.21318901822059,94.214742338492,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.286398257369845e-05,1819.0032905349117,1.14283,62.7907,1,upstream,2019,2019-05-23,1,0.14670663861569994,94.90363464797927,94.89968627343237,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.690201486219626e-05,1840.2977371102052,1.14283,62.7907,0,upstream,2019,2019-05-24,1,0.13779992074060338,93.71277588488243,93.71137565127565,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.837902605839572e-05,1831.4658817826396,1.14283,62.7907,0,upstream,2019,2019-05-25,1,0.1293933596383105,93.47675621198682,93.48288926440755,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.913231366395128e-05,1830.9948051549643,1.14283,62.7907,0,upstream,2019,2019-05-26,1,0.1478762953317389,94.39671668515452,94.43321368321891,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.2099233031073135e-05,1786.2814723894105,1.14283,62.7907,0,upstream,2019,2019-05-27,1,0.10658763868900589,93.65289142078679,93.66073425724025,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.165642870255941e-05,1762.8664484119674,1.14283,62.7907,1,upstream,2019,2019-05-28,1,0.06615687634362805,93.46302161386373,93.46553118760427,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.46797078362517e-05,1861.9417304884569,1.14283,62.7907,0,upstream,2019,2019-05-29,1,0.13246186631453966,94.15144652125939,94.1442728240006,Baik
Indonesia,IDN,9202,1.371011,101.222804,5.15589500312294e-05,1802.8755195367155,1.14283,62.7907,0,upstream,2019,2019-05-30,1,0.11865261376223923,92.87286019224422,92.87178360855147,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.883469421193016e-05,1820.2499614294347,1.14283,62.7907,0,upstream,2019,2019-05-31,1,0.1324816159543286,93.31903019310134,93.31394050251387,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.09373892553e-05,1833.4040913457488,1.14283,62.7907,0,upstream,2019,2019-06-01,1,0.14819310992966,94.24030198792748,94.24518656895312,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.566217826739459e-05,1878.981465616831,1.14283,62.7907,1,upstream,2019,2019-06-02,1,0.11254727304542994,94.22359682942884,94.23682057583368,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.9320677752511376e-05,1827.6136568620943,1.14283,62.7907,0,upstream,2019,2019-06-03,1,0.13118672898449357,93.3440687933698,93.34931394849805,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.497292696217015e-05,1808.148214797263,1.14283,62.7907,0,upstream,2019,2019-06-04,1,0.13610013329837,93.58418945175562,93.58222903013164,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.285024373955057e-05,1803.6420761545664,1.14283,62.7907,0,upstream,2019,2019-06-05,1,0.13374878661949996,93.75139638759062,93.74625240544448,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.516643995028086e-05,1820.658640056139,1.14283,62.7907,0,upstream,2019,2019-06-06,1,0.14382970539463835,93.6899424055333,93.68744249427893,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.926020182443053e-05,1790.138362562185,1.14283,62.7907,0,upstream,2019,2019-06-07,1,0.11477860201763423,93.9753634431788,93.98427979025651,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.001046315905451e-05,1822.976779809822,1.14283,62.7907,0,upstream,2019,2019-06-08,1,0.14810719735815592,94.22872148219277,94.2270971359591,Baik
Indonesia,IDN,9202,1.371011,101.222804,3.740620103312944e-05,1820.145440403576,1.14283,62.7907,0,upstream,2019,2019-06-09,1,0.14599989030516092,94.46083430072281,94.46483970235683,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.445243414339376e-05,1879.419572702152,1.14283,62.7907,0,upstream,2019,2019-06-10,1,0.11728226748152643,94.34895231268214,94.35712209495355,Baik
Indonesia,IDN,9202,1.371011,101.222804,4.2199099971181886e-05,1819.0400896489243,1.14283,62.7907,0,upstream,2019,2019-06-11,1,0.14250547190719198,93.97049089937104,93.97881313746184,Baik
